User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Sleep_Quality,Hydration_Level,Stress_Level,Fitness_Level,Activity_Type,Exercise_Intensity,Step_Count,Diet_Quality,BMI
18607870,male,42,188,89,16,96,40.2,5,5,8,Advanced,Cycling,0,0,7,40
19935593,female,71,171,70,10,96,39.3,4,3,7,Beginner,Swimming,10,30000,1,20
19759832,female,27,185,76,16,99,40.6,10,2,1,Beginner,Running,7,100000,10,15
14760081,male,71,210,115,14,99,40.2,9,4,6,Intermediate,Cycling,1,0,7,40
12476603,female,34,179,70,12,87,39.9,1,5,9,Advanced,Swimming,10,30000,7,20
18400571,male,25,186,87,8,95,39.3,9,5,1,Beginner,Walking,7,100000,10,15
18883203,male,22,172,69,5,91,38.9,10,4,6,Intermediate,Running,1,0,1,40
18654410,male,41,196,91,17,100,40.4,6,5,8,Advanced,Cycling,10,30000,10,20
11020941,female,46,158,59,6,88,39.2,8,5,4,Beginner,Swimming,7,100000,1,40
13802850,female,44,152,50,29,104,40.8,2,2,9,Intermediate,Walking,1,0,7,20
14634993,female,39,179,77,17,99,40,3,5,5,Advanced,Running,10,30000,1,15
14756952,male,21,172,75,22,102,40.5,7,3,2,Beginner,Cycling,7,100000,10,40
11063451,female,32,160,61,27,114,40.6,6,5,10,Beginner,Swimming,1,0,7,20
16551300,male,61,178,80,28,111,41,8,3,1,Beginner,Walking,10,30000,7,15
16560224,female,32,156,56,9,88,39.5,5,4,4,Intermediate,Running,7,100000,10,40
16179198,female,40,156,53,22,106,40.8,7,5,1,Advanced,Cycling,1,0,1,20
12403382,male,54,190,98,25,109,40.5,2,3,7,Beginner,Swimming,10,30000,10,15
16051554,male,37,182,83,26,109,40.4,7,5,8,Intermediate,Walking,7,100000,1,40
13141879,female,36,168,69,28,104,41,6,1,6,Advanced,Running,1,0,7,20
13255684,male,20,167,75,10,92,39.8,5,2,2,Beginner,Cycling,10,30000,1,40
16489759,female,43,158,60,18,101,40.4,4,3,8,Intermediate,Swimming,7,100000,10,20
18999803,female,24,170,65,28,106,40.9,2,2,2,Advanced,Running,1,0,7,15
16607440,male,65,182,83,14,91,40.3,9,0,5,Beginner,Cycling,10,30000,7,40
17256283,female,26,184,82,20,101,40.4,4,5,3,Beginner,Swimming,7,100000,10,20
12892291,male,37,177,84,11,96,40,5,1,3,Intermediate,Walking,1,0,1,15
14006609,male,26,165,68,1,89,37.6,9,0,2,Advanced,Running,10,30000,10,40
15019351,female,55,159,63,6,85,39.2,10,5,9,Beginner,Cycling,7,100000,1,20
16669815,female,64,157,60,13,94,40.1,5,4,2,Intermediate,Swimming,1,0,7,15
13695716,female,31,171,70,5,83,39,6,4,5,Advanced,Walking,10,30000,1,40
12041420,female,26,178,77,10,98,39.7,6,0,4,Beginner,Running,7,100000,10,20
16657564,female,32,169,66,16,85,40.6,3,0,6,Intermediate,Cycling,1,0,7,40
15697554,male,26,201,94,10,87,39.7,4,5,7,Advanced,Swimming,10,30000,7,20
18221643,male,60,170,76,10,81,39.2,10,0,3,Beginner,Walking,7,100000,10,15
14194039,female,44,149,50,20,94,40.4,1,2,5,Beginner,Running,1,0,1,40
13248962,female,23,151,51,12,98,40.4,5,4,2,Beginner,Cycling,10,30000,10,20
14777293,female,61,161,62,22,99,40.8,4,2,2,Intermediate,Swimming,7,100000,1,15
16927353,male,38,185,83,26,106,40.7,3,5,10,Advanced,Walking,1,0,7,40
18745331,female,35,174,68,10,90,39.7,7,0,8,Beginner,Running,10,30000,1,20
19105299,male,50,195,89,3,84,38.5,10,4,6,Intermediate,Cycling,7,100000,10,15
10406833,male,30,183,87,20,91,40.4,3,0,6,Advanced,Swimming,1,0,7,40
11158097,male,44,185,92,17,105,40.3,3,5,4,Beginner,Running,10,30000,7,20
18816364,male,52,177,85,5,79,39.2,1,5,3,Intermediate,Cycling,7,100000,10,40
17308074,female,31,153,52,6,91,39.2,4,5,10,Advanced,Swimming,1,0,1,20
18760910,female,32,177,76,26,106,40.6,10,3,1,Beginner,Walking,10,30000,10,15
19360607,male,72,191,97,29,116,41,3,1,7,Beginner,Running,7,100000,1,40
17924677,male,26,189,87,26,104,40.7,6,2,7,Intermediate,Cycling,1,0,7,20
13096111,male,30,178,86,22,101,40.8,3,4,10,Advanced,Swimming,10,30000,1,15
16203156,female,20,167,63,27,113,40.7,7,5,8,Beginner,Walking,7,100000,10,40
13339749,female,50,165,68,27,105,41,6,3,6,Intermediate,Running,1,0,7,20
17731293,male,39,177,77,7,88,39.4,1,4,4,Advanced,Cycling,10,30000,7,15
10352816,female,32,173,68,4,84,39.2,10,1,6,Beginner,Swimming,7,100000,10,40
10931663,female,25,167,61,17,105,40.2,8,0,4,Intermediate,Walking,1,0,1,20
18350013,female,41,177,71,27,111,40.7,7,1,5,Advanced,Running,10,30000,10,40
12910830,male,33,188,87,9,85,39.8,1,2,10,Beginner,Cycling,7,100000,1,20
12824366,female,35,160,57,26,109,40.7,1,4,2,Beginner,Swimming,1,0,7,15
11726136,female,33,175,70,20,99,40.4,10,4,5,Beginner,Walking,10,30000,1,40
10562393,female,54,157,51,2,74,38.1,1,2,10,Intermediate,Running,7,100000,10,20
13981425,male,44,195,103,2,89,38.2,7,1,10,Advanced,Cycling,1,0,7,15
14132117,female,49,181,71,12,88,40.1,3,3,1,Beginner,Swimming,10,30000,7,40
10181065,female,22,178,68,23,100,40.8,1,4,9,Intermediate,Running,7,100000,10,20
12649958,male,77,173,71,21,105,40.5,6,4,10,Advanced,Cycling,1,0,1,15
10068396,female,34,173,69,22,104,40.7,8,2,9,Beginner,Swimming,10,30000,10,40
18471125,female,36,157,60,11,89,40.2,2,0,10,Intermediate,Walking,7,100000,1,20
18503283,female,78,165,65,28,105,40.8,8,4,4,Advanced,Running,1,0,7,40
12352451,female,41,148,54,16,101,40.5,9,4,8,Beginner,Cycling,10,30000,1,20
10611827,male,30,187,91,18,96,40.1,7,0,3,Beginner,Swimming,7,100000,10,15
14427823,male,45,172,75,28,109,40.9,7,1,3,Intermediate,Walking,1,0,7,40
14584962,male,62,200,111,19,101,40.4,3,0,9,Advanced,Running,10,30000,7,20
18702539,male,25,186,90,1,84,37.9,7,0,1,Beginner,Cycling,7,100000,10,15
11997648,male,22,166,64,14,98,40.2,5,1,7,Intermediate,Swimming,1,0,1,40
16374857,male,35,171,77,30,108,40.9,4,0,4,Advanced,Walking,10,30000,10,20
18786778,male,75,185,88,20,96,40.3,3,5,9,Beginner,Running,7,100000,1,15
17662178,male,29,185,86,21,101,40.7,9,0,5,Intermediate,Cycling,1,0,7,40
12055629,female,54,146,52,4,82,38.4,7,5,4,Advanced,Swimming,10,30000,1,20
16666826,male,29,184,89,12,87,40.5,8,1,1,Beginner,Walking,7,100000,10,40
11051208,female,29,175,72,20,100,40.5,3,5,2,Beginner,Running,1,0,7,20
15797697,female,39,166,68,14,94,40.3,6,3,1,Beginner,Cycling,10,30000,7,15
17203920,male,39,189,89,22,101,40.3,3,1,2,Intermediate,Swimming,7,100000,10,40
18401983,female,59,167,66,29,112,41,10,0,9,Advanced,Running,1,0,1,20
11675167,female,72,168,66,13,96,40.1,7,4,8,Beginner,Cycling,10,30000,10,15
12127647,male,20,177,77,2,90,38.6,10,1,3,Intermediate,Swimming,7,100000,1,40
16487611,female,40,147,44,23,91,40.7,4,2,4,Advanced,Walking,1,0,7,20
18264457,female,42,171,68,20,95,40.5,9,1,1,Beginner,Running,10,30000,1,15
16415104,male,63,167,67,24,100,40.7,5,1,4,Intermediate,Cycling,7,100000,10,40
11434889,male,27,184,92,2,85,37.9,9,3,7,Advanced,Swimming,1,0,7,20
11160389,male,21,187,83,19,101,40.5,3,5,3,Beginner,Walking,10,30000,7,40
12041582,female,36,157,63,24,108,40.8,2,2,1,Beginner,Running,7,100000,10,20
19521579,female,25,163,54,5,86,39.2,1,0,9,Intermediate,Cycling,1,0,1,15
12749952,male,30,189,89,15,91,40.3,6,5,4,Advanced,Swimming,10,30000,10,40
10785521,male,23,170,74,16,104,40.1,4,5,3,Beginner,Walking,7,100000,1,20
13418169,male,27,170,66,11,80,39.8,8,0,4,Intermediate,Running,1,0,7,15
18910818,female,64,150,47,22,101,40.8,5,4,6,Advanced,Cycling,10,30000,1,40
17013961,female,51,164,67,11,91,40,8,3,8,Beginner,Swimming,7,100000,10,20
12874776,female,23,156,53,20,98,40.6,10,1,7,Intermediate,Walking,1,0,7,15
17640693,male,46,196,101,16,95,40.3,4,1,6,Advanced,Running,10,30000,7,40
11277633,male,34,184,78,19,97,40.5,6,4,9,Beginner,Cycling,7,100000,10,20
19432168,female,43,161,59,4,75,39.7,8,1,5,Beginner,Swimming,1,0,1,40
13210970,male,77,177,85,5,80,38.8,1,0,7,Beginner,Running,10,30000,10,20
17148586,male,22,182,86,4,88,38.9,6,5,2,Intermediate,Cycling,7,100000,1,15
12147068,male,76,173,82,25,114,41.1,6,5,7,Advanced,Swimming,1,0,7,40
19927444,female,69,169,67,30,113,40.8,5,1,4,Beginner,Walking,10,30000,1,20
17683034,female,37,161,60,26,99,41.1,7,1,2,Intermediate,Running,7,100000,10,15
14493432,male,33,177,75,11,95,40.1,3,3,10,Advanced,Cycling,1,0,7,40
18850923,male,28,185,84,11,91,39.7,8,1,5,Beginner,Swimming,10,30000,7,20
14937021,male,41,195,101,19,113,40.8,2,4,3,Intermediate,Walking,7,100000,10,15
11123367,female,20,167,67,3,84,38.6,2,5,3,Advanced,Running,1,0,1,40
10424043,male,79,196,103,6,92,39.3,9,1,10,Beginner,Cycling,10,30000,10,20
16356048,female,24,188,83,6,80,39.3,3,1,8,Beginner,Swimming,7,100000,1,40
12139431,female,69,161,59,24,105,40.8,8,5,9,Intermediate,Walking,1,0,7,20
16737364,male,37,183,89,8,79,39.4,6,5,5,Advanced,Running,10,30000,1,15
18191249,female,37,169,63,7,87,39.5,9,4,4,Beginner,Cycling,7,100000,10,40
15301574,male,22,185,80,28,99,41.2,4,4,7,Intermediate,Swimming,1,0,7,20
10180496,female,36,157,56,12,82,39.7,8,0,2,Advanced,Walking,10,30000,7,15
11757958,female,25,163,65,7,91,39.3,10,0,10,Beginner,Running,7,100000,10,40
14482281,female,38,157,54,27,109,40.5,2,4,1,Intermediate,Cycling,1,0,1,20
13539130,female,22,155,61,9,91,39.8,4,3,6,Advanced,Swimming,10,30000,10,15
16195775,male,23,193,83,7,83,39.2,9,2,8,Beginner,Running,7,100000,1,40
14616526,female,29,159,64,17,97,40.2,10,1,10,Beginner,Cycling,1,0,7,20
17469173,female,65,148,48,26,106,40.6,5,5,4,Beginner,Swimming,10,30000,1,40
16491998,female,32,170,68,6,81,39.5,3,2,10,Intermediate,Walking,7,100000,10,20
10945237,female,22,179,70,4,81,38.8,2,1,1,Beginner,Running,1,0,7,15
19849872,male,55,189,97,8,91,39.4,7,1,1,Intermediate,Cycling,10,30000,7,40
16415077,male,50,184,94,11,85,40,7,3,6,Advanced,Swimming,7,100000,10,20
11795524,female,38,168,61,13,87,40.1,2,3,1,Beginner,Walking,1,0,1,15
16568971,male,38,200,104,13,86,40.1,2,4,4,Intermediate,Running,10,30000,10,40
16310914,male,24,192,92,27,105,40.7,3,1,5,Advanced,Cycling,7,100000,1,20
18121420,male,22,181,86,26,104,40.6,2,1,5,Beginner,Swimming,1,0,7,15
14402513,female,36,179,73,14,88,40.1,3,2,8,Intermediate,Walking,10,30000,1,40
18549764,female,58,151,52,28,109,41,6,4,2,Advanced,Running,7,100000,10,20
16748419,female,23,176,68,18,107,40.4,6,3,10,Beginner,Cycling,1,0,7,40
15651585,female,32,174,70,24,100,40.6,7,5,10,Beginner,Swimming,10,30000,7,20
19657581,female,75,161,60,16,84,40,4,3,1,Intermediate,Walking,7,100000,10,15
18352324,male,37,175,77,20,86,40.5,1,2,1,Advanced,Running,1,0,1,40
10820174,male,31,183,92,18,89,40.3,7,1,1,Beginner,Cycling,10,30000,10,20
17544745,female,79,167,67,24,93,41,7,1,10,Intermediate,Swimming,7,100000,1,15
19673423,female,38,158,58,23,94,40.3,8,5,7,Advanced,Running,1,0,7,40
19141471,female,70,177,78,5,84,39.1,4,1,1,Beginner,Cycling,10,30000,1,20
16686123,female,60,155,56,25,110,40.8,3,2,2,Intermediate,Swimming,7,100000,10,15
19585157,female,67,170,74,6,85,39.2,8,3,8,Advanced,Walking,1,0,7,40
13969920,female,22,153,53,3,82,38.5,9,4,4,Beginner,Running,10,30000,7,20
16692715,female,51,166,71,27,110,40.9,5,4,1,Beginner,Cycling,7,100000,1,40
19230601,female,22,167,65,26,99,41,9,0,8,Beginner,Swimming,1,0,10,20
11248695,male,42,193,97,5,80,39,6,2,3,Intermediate,Walking,10,30000,7,15
14770855,female,53,177,72,10,91,39.9,6,5,3,Advanced,Running,7,100000,7,40
12035050,female,38,160,62,24,100,40.2,7,0,6,Beginner,Cycling,1,0,10,20
16748894,female,23,174,71,7,91,39.1,1,5,10,Intermediate,Swimming,10,30000,1,15
14369568,male,28,178,85,13,95,40,1,5,2,Advanced,Walking,7,100000,10,40
18083162,male,73,190,99,11,91,40.1,5,5,9,Beginner,Running,1,0,1,20
11197422,female,75,170,74,25,103,40.5,7,0,2,Intermediate,Cycling,10,30000,7,15
10440812,male,66,166,66,16,96,40.7,7,3,2,Advanced,Swimming,7,100000,1,40
19242669,male,50,195,97,3,81,38.4,7,5,7,Beginner,Walking,1,0,10,20
19483259,female,57,148,51,8,85,39.6,7,4,1,Beginner,Running,10,30000,7,40
19789885,male,41,190,95,13,96,40.4,3,1,2,Intermediate,Cycling,7,100000,7,20
17634084,female,36,173,73,25,113,40.8,3,3,5,Advanced,Swimming,1,0,10,15
13534123,male,52,200,97,30,116,41.3,2,5,5,Beginner,Running,10,30000,1,40
18852192,male,50,182,90,29,99,41.2,4,5,1,Intermediate,Cycling,7,100000,10,20
11762744,female,44,161,66,2,82,38.5,4,0,7,Advanced,Swimming,1,0,1,15
13215072,male,23,190,85,6,86,39.3,2,0,4,Beginner,Walking,10,30000,7,40
15993923,female,62,167,64,3,86,38.8,9,5,7,Intermediate,Running,7,100000,1,20
13206251,female,31,164,57,18,94,40.3,9,3,10,Advanced,Cycling,1,0,10,15
10140715,female,75,161,60,24,102,40.8,1,4,7,Beginner,Swimming,10,30000,7,40
16216461,female,24,155,60,18,99,40.6,9,0,10,Beginner,Walking,7,100000,7,20
17317901,male,59,202,100,3,87,38.5,8,3,7,Beginner,Running,1,0,10,40
15673018,male,36,187,95,15,98,40.2,10,1,1,Intermediate,Cycling,10,30000,1,20
13315062,female,56,177,78,27,107,40.9,4,4,8,Advanced,Swimming,7,100000,10,15
16078484,female,37,161,62,27,110,40.4,8,2,7,Beginner,Walking,1,0,1,40
13977982,male,56,182,88,22,100,40.6,2,5,10,Intermediate,Running,10,30000,7,20
19870385,female,50,144,45,18,98,40.3,3,0,1,Advanced,Cycling,7,100000,1,15
11956230,female,21,177,72,14,90,40.1,1,4,10,Beginner,Swimming,1,0,10,40
11796749,female,69,157,58,8,91,39.6,7,3,7,Intermediate,Walking,10,30000,7,20
12458777,female,25,159,59,8,92,40,4,2,5,Advanced,Running,7,100000,7,15
14364777,female,26,157,56,15,96,40.3,2,0,2,Beginner,Cycling,1,0,10,40
14154814,female,36,159,62,23,105,40.5,9,4,4,Beginner,Swimming,10,30000,1,20
10886709,female,41,176,75,18,101,40.5,1,2,2,Intermediate,Running,7,100000,10,40
10344005,female,27,171,63,17,93,40.2,3,5,4,Advanced,Cycling,1,0,1,20
18108835,male,32,208,103,25,108,40.9,7,4,6,Beginner,Swimming,10,30000,7,15
13801821,female,26,168,65,13,88,40.3,1,3,8,Intermediate,Walking,7,100000,1,40
12014624,female,71,136,47,20,94,40.3,4,3,1,Advanced,Running,1,0,10,20
14689195,male,43,179,75,7,91,39.3,10,4,1,Beginner,Cycling,10,30000,7,15
19428046,female,49,177,72,30,116,40.9,2,4,9,Intermediate,Swimming,7,100000,7,40
13025905,female,47,172,75,19,101,40.5,2,3,7,Advanced,Walking,1,0,10,20
14261835,female,53,181,77,9,82,39.8,9,4,10,Beginner,Running,10,30000,1,15
12068497,male,54,177,83,15,98,40.4,9,1,5,Beginner,Cycling,7,100000,10,40
18081522,female,30,150,49,18,99,40.8,10,2,8,Beginner,Swimming,1,0,1,20
13224828,female,33,168,63,5,81,38.8,2,5,8,Intermediate,Walking,10,30000,7,40
17662750,male,33,183,90,5,82,39.5,1,0,2,Advanced,Running,7,100000,1,20
13328516,female,39,158,59,14,105,40.1,9,3,7,Beginner,Cycling,1,0,10,15
14879846,male,21,180,83,23,99,40.6,10,3,8,Intermediate,Swimming,10,30000,7,40
15763672,female,70,155,58,4,87,38.9,4,2,4,Advanced,Walking,7,100000,7,20
19066330,male,63,186,91,6,80,39,2,1,1,Beginner,Running,1,0,10,15
10675056,female,59,149,50,1,70,37.5,4,4,1,Intermediate,Cycling,10,30000,1,40
16652500,male,56,174,74,16,102,40.1,10,4,3,Advanced,Swimming,7,100000,10,20
18666609,male,45,184,89,6,88,39.1,4,4,2,Beginner,Running,1,0,1,15
17992573,male,26,170,75,27,102,41,6,1,8,Beginner,Cycling,10,30000,7,40
17510182,male,58,179,83,15,95,40.5,9,4,3,Intermediate,Swimming,7,100000,1,20
18888478,female,74,170,68,20,111,40.5,9,5,2,Advanced,Walking,1,0,10,40
18418162,male,32,188,93,10,95,39.7,6,5,6,Beginner,Running,10,30000,7,20
11339810,male,51,185,86,3,82,38.8,2,2,2,Intermediate,Cycling,7,100000,7,15
14008885,male,59,173,78,10,95,39.8,4,3,9,Advanced,Swimming,1,0,10,40
19313690,male,74,187,90,12,77,40.1,6,3,10,Beginner,Walking,10,30000,1,20
15658862,female,41,143,44,7,81,39.5,4,0,5,Intermediate,Running,7,100000,10,15
15858925,male,37,190,93,28,108,40.7,6,0,4,Advanced,Cycling,1,0,1,40
15090337,female,24,180,75,20,105,40.3,10,2,5,Beginner,Swimming,10,30000,7,20
14564073,male,31,171,73,10,94,39.5,4,2,10,Beginner,Walking,7,100000,1,15
16454632,female,41,181,70,2,76,38.7,9,4,5,Beginner,Running,1,0,10,40
12376692,female,38,159,59,22,94,40.4,8,5,4,Intermediate,Cycling,10,30000,7,20
19723732,male,26,183,86,2,82,38,6,1,3,Advanced,Swimming,7,100000,7,40
12591250,female,22,164,69,3,81,38,1,5,9,Beginner,Walking,1,0,10,20
19234482,female,33,156,57,23,104,40.3,3,3,8,Intermediate,Running,10,30000,1,15
17214720,male,70,186,90,6,84,39.3,3,5,2,Advanced,Cycling,7,100000,10,40
16988566,male,24,163,60,20,96,40.3,1,5,9,Beginner,Swimming,1,0,1,20
14598320,female,38,153,51,14,81,40.1,1,2,3,Intermediate,Running,10,30000,7,15
13591165,female,78,161,65,13,93,39.7,3,5,5,Advanced,Cycling,7,100000,1,40
18274702,female,53,136,43,24,103,41.2,10,1,3,Beginner,Swimming,1,0,10,20
12026352,male,51,175,79,22,107,40.7,1,1,2,Beginner,Walking,10,30000,7,15
13942658,female,66,164,64,9,89,39.6,2,3,3,Intermediate,Running,7,100000,7,40
15344875,female,25,161,62,2,90,38.3,4,0,5,Advanced,Cycling,1,0,10,20
19543307,male,21,184,90,20,106,40.5,10,3,9,Beginner,Swimming,10,30000,1,40
16272855,male,54,183,90,6,88,39.5,5,5,7,Intermediate,Walking,7,100000,10,20
19807664,female,38,157,58,20,103,40.5,1,3,5,Advanced,Running,1,0,1,15
16990420,male,25,175,78,8,92,39.5,6,1,1,Beginner,Cycling,10,30000,7,40
12571479,female,37,171,71,21,97,40.9,5,2,3,Intermediate,Swimming,7,100000,1,20
10654497,female,79,189,84,18,105,40.4,6,2,8,Advanced,Walking,1,0,10,15
11955633,male,44,201,102,10,88,39.8,1,4,4,Beginner,Running,10,30000,7,40
11888103,male,22,196,98,10,91,40.3,7,1,10,Beginner,Cycling,7,100000,7,20
16673593,male,36,162,69,12,90,40.2,4,2,2,Beginner,Swimming,1,0,10,15
13039661,female,25,155,59,19,93,40.3,9,0,2,Intermediate,Walking,10,30000,1,40
18897711,male,51,180,80,14,89,40.1,9,2,4,Advanced,Running,7,100000,10,20
16195919,male,40,193,95,22,105,40.6,5,0,10,Beginner,Cycling,1,0,1,40
11918600,female,24,166,66,18,95,40,2,0,1,Intermediate,Swimming,10,30000,7,20
12569440,male,47,175,81,20,99,40.3,5,1,5,Advanced,Running,7,100000,1,15
13975512,female,37,163,58,28,117,41,6,0,7,Beginner,Cycling,1,0,10,40
19654618,male,52,171,72,3,92,38.4,3,5,10,Intermediate,Swimming,10,30000,7,20
15052107,male,69,187,93,11,99,40.2,9,0,1,Advanced,Walking,7,100000,7,15
15998022,male,67,199,106,29,108,40.8,6,5,7,Beginner,Running,1,0,10,40
15872240,male,39,186,86,4,88,38.6,1,1,8,Beginner,Cycling,10,30000,1,20
16592155,male,20,176,81,27,104,40.7,5,5,8,Intermediate,Swimming,7,100000,10,15
14058232,male,74,197,103,19,98,40.5,4,0,2,Advanced,Walking,1,0,1,40
10628326,male,78,191,91,24,98,40.6,9,1,8,Beginner,Running,10,30000,7,20
14332298,female,20,171,61,16,96,40.5,2,3,7,Intermediate,Cycling,7,100000,1,40
15139334,male,79,199,106,28,104,41.2,10,1,2,Advanced,Swimming,1,0,10,20
19951388,male,39,188,88,2,90,38,4,5,10,Beginner,Walking,10,30000,7,15
14121716,female,57,163,64,5,84,38.9,8,2,9,Intermediate,Running,7,100000,7,40
15347688,female,50,174,68,17,93,40.2,2,0,6,Advanced,Cycling,1,0,10,20
16783172,female,40,152,52,22,99,40.8,5,5,10,Beginner,Swimming,10,30000,1,15
12385029,female,35,163,62,18,100,40.1,3,3,3,Beginner,Walking,7,100000,10,40
16555051,female,62,178,74,5,96,38.6,6,0,8,Beginner,Running,1,0,1,20
10371202,female,52,156,54,28,114,40.7,4,3,5,Intermediate,Cycling,10,30000,7,15
13257082,female,39,164,60,29,110,40.8,3,5,10,Advanced,Swimming,7,100000,1,40
15434419,female,40,149,54,20,104,40.3,5,4,5,Beginner,Running,1,0,10,20
15005938,female,45,153,56,23,98,40.3,9,3,3,Intermediate,Cycling,10,30000,7,40
13111271,male,40,178,88,10,91,39.9,5,4,5,Advanced,Swimming,7,100000,7,20
19210038,female,62,158,55,10,79,40,6,4,8,Beginner,Walking,1,0,10,15
13212378,female,43,167,71,19,97,40.4,2,0,2,Intermediate,Running,10,30000,1,40
16883690,female,50,158,55,24,105,40.7,5,2,3,Advanced,Cycling,7,100000,10,20
15890999,male,29,195,87,3,90,38.4,4,2,8,Beginner,Swimming,1,0,1,15
16749422,male,34,185,84,20,93,40.4,5,0,5,Beginner,Walking,10,30000,7,40
11730117,female,56,155,55,21,109,40.4,5,1,2,Intermediate,Running,7,100000,1,20
17728658,female,24,184,78,6,83,39.4,5,4,7,Advanced,Cycling,1,0,10,15
10079483,male,46,183,81,8,86,39.5,1,5,4,Beginner,Swimming,10,30000,7,40
14170566,male,38,172,73,10,91,40.1,4,2,5,Intermediate,Walking,7,100000,7,20
10624444,female,52,179,80,8,82,39.8,1,4,9,Advanced,Running,1,0,10,40
13333615,male,31,178,80,11,95,39.6,5,5,4,Beginner,Cycling,10,30000,1,20
13439969,male,25,172,79,15,93,40.1,1,3,1,Intermediate,Swimming,7,100000,10,15
18702639,male,29,184,86,3,78,38.7,5,5,9,Advanced,Walking,1,0,1,40
17651971,male,69,186,83,16,91,40.4,10,1,6,Beginner,Running,10,30000,7,20
15869702,male,49,177,88,19,101,40.8,3,0,3,Beginner,Cycling,7,100000,1,15
19961937,male,38,189,93,13,90,39.8,10,4,10,Beginner,Swimming,1,0,10,40
12568395,female,34,181,74,25,112,40.7,6,5,8,Intermediate,Running,10,30000,7,20
19511198,male,53,202,103,22,97,40.3,3,0,1,Advanced,Cycling,7,100000,7,15
10114498,male,58,189,96,27,107,40.8,7,5,3,Beginner,Swimming,1,0,10,40
19249208,female,21,161,60,19,101,40.3,6,2,3,Intermediate,Walking,10,30000,1,20
12917144,male,35,198,99,10,101,40.1,2,0,5,Advanced,Running,7,100000,10,40
18682768,female,76,179,81,28,115,40.6,5,3,4,Beginner,Cycling,1,0,1,20
14149846,male,57,181,76,13,92,39.8,9,3,9,Intermediate,Swimming,10,30000,7,15
13338635,male,37,185,92,3,87,38.2,4,5,7,Advanced,Walking,7,100000,1,40
17170781,male,53,189,95,22,100,40.6,1,3,6,Beginner,Running,1,0,10,20
16896442,female,60,183,73,12,93,39.8,7,3,4,Beginner,Cycling,10,30000,7,15
18575341,male,37,185,84,26,105,40.5,5,1,5,Intermediate,Swimming,7,100000,7,40
12334432,female,22,146,50,22,108,40.5,7,3,10,Advanced,Walking,1,0,10,20
11842772,female,20,158,57,21,110,40.2,5,4,10,Beginner,Running,10,30000,1,15
13423485,female,22,151,55,8,82,39.6,2,1,4,Intermediate,Cycling,7,100000,10,40
17522821,male,39,192,95,25,99,41.3,4,3,7,Advanced,Swimming,1,0,1,20
15322937,female,27,182,82,19,100,40.3,7,3,9,Beginner,Walking,10,30000,7,40
15556930,male,23,195,98,2,87,37.9,10,1,1,Intermediate,Running,7,100000,1,20
19998603,male,50,182,81,19,100,40.7,7,1,4,Advanced,Cycling,1,0,10,15
16066927,female,34,154,50,26,107,41.1,3,5,8,Beginner,Swimming,10,30000,7,40
11164906,male,23,195,85,5,87,39,8,1,2,Beginner,Running,7,100000,7,20
17316287,female,73,159,59,10,94,39.9,9,4,4,Beginner,Cycling,1,0,10,15
14238080,male,63,188,94,19,91,40.3,5,2,2,Intermediate,Swimming,10,30000,1,40
14729085,female,35,182,74,27,101,41.1,9,2,4,Beginner,Walking,7,100000,10,20
14673972,male,66,204,107,13,89,40,1,3,2,Intermediate,Running,1,0,1,15
17414734,male,48,188,92,4,85,39.1,3,3,4,Advanced,Cycling,10,30000,7,40
13842971,male,39,171,78,19,94,40.7,7,1,5,Beginner,Swimming,7,100000,1,20
15188717,female,26,164,57,27,107,40.8,9,2,10,Intermediate,Walking,1,0,10,40
17267779,female,54,157,61,30,108,40.5,7,2,9,Advanced,Running,10,30000,7,20
19464394,female,51,153,56,27,102,40.8,9,1,6,Beginner,Cycling,7,100000,7,15
19204964,male,28,174,81,14,95,40.1,5,5,5,Intermediate,Swimming,1,0,10,40
15991491,male,31,171,72,20,99,40.4,8,2,10,Advanced,Walking,10,30000,1,20
11334927,female,45,147,48,3,80,38.3,10,0,9,Beginner,Running,7,100000,10,15
12625925,female,23,146,53,2,84,37.8,9,4,10,Beginner,Cycling,1,0,1,40
18130812,male,63,184,86,6,86,39.1,3,2,6,Intermediate,Swimming,10,30000,7,20
17071722,female,57,164,64,27,108,41.1,1,4,1,Advanced,Walking,7,100000,1,15
17630425,female,65,169,72,7,94,39.6,9,0,7,Beginner,Running,1,0,10,40
14818130,male,53,194,102,18,97,39.9,1,4,9,Intermediate,Cycling,10,30000,7,20
10816060,male,77,174,77,22,108,40.9,3,1,8,Advanced,Swimming,7,100000,7,40
17560088,male,20,177,78,15,99,40.4,4,0,1,Beginner,Running,1,0,10,20
16575876,male,35,176,73,25,99,40.8,7,4,4,Intermediate,Cycling,10,30000,1,15
13963565,male,63,180,82,7,94,39.7,4,2,7,Advanced,Swimming,7,100000,10,40
19795268,female,25,154,57,26,100,40.9,1,4,7,Beginner,Walking,1,0,1,20
14535709,female,21,166,60,17,96,40,6,5,6,Beginner,Running,10,30000,7,15
11562304,male,36,175,74,2,82,38.1,9,1,2,Beginner,Cycling,7,100000,1,40
17766510,female,30,172,68,28,107,40.8,8,2,4,Intermediate,Swimming,1,0,10,20
17722402,female,57,164,58,6,81,38.9,3,0,10,Advanced,Walking,10,30000,7,15
19606143,male,76,182,82,10,92,39.7,1,0,5,Beginner,Running,7,100000,7,40
